,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,영업이익,PER,ROA,시장
0,삼성전자,71300.0,400.0,-0.56%,100.0,6825895.0,4256455.0,433766.0,15.16,12.72,KOSPI
1,LG에너지솔루션,433000.0,9500.0,-2.15%,500.0,127730.0,1013220.0,12137.0,66.59,2.51,KOSPI
2,SK하이닉스,130200.0,2200.0,+1.72%,5000.0,1898810.0,947859.0,68094.0,-8.25,2.24,KOSPI
3,삼성바이오로직스,703000.0,6000.0,-0.85%,2500.0,47185.0,500353.0,9836.0,53.4,6.5,KOSPI
4,POSCO홀딩스,468000.0,4500.0,-0.95%,5000.0,297651.0,395793.0,48501.0,31.96,3.75,KOSPI
5,현대차,184500.0,500.0,+0.27%,5000.0,156703.0,390276.0,98198.0,4.44,3.26,KOSPI
6,LG화학,506000.0,8000.0,-1.56%,5000.0,133696.0,357197.0,29957.0,30.4,3.69,KOSPI
7,기아,84300.0,100.0,+0.12%,5000.0,379180.0,338923.0,72331.0,3.7,7.7,KOSPI
8,NAVER,206000.0,500.0,+0.24%,100.0,483283.0,334562.0,13047.0,39.88,1.99,KOSPI
9,삼성SDI,454000.0,9000.0,-1.94%,5000.0,160640.0,312191.0,18080.0,15.11,7.27,KOSPI
10,셀트리온,162300.0,5700.0,-3.39%,1000.0,398537.0,237612.0,6472.0,39.34,9.38,KOSPI
11,포스코퓨처엠,301000.0,2500.0,-0.82%,500.0,369378.0,233164.0,1659.0,288.31,2.85,KOSPI
12,카카오,49850.0,650.0,-1.29%,100.0,1366383.0,221581.0,5803.0,508.67,4.65,KOSPI
13,현대모비스,231500.0,1000.0,-0.43%,5000.0,37180.0,216812.0,20265.0,6.4,4.65,KOSPI
14,삼성물산,116600.0,500.0,+0.43%,100.0,73938.0,216400.0,25285.0,9.51,4.46,KOSPI
15,KB금융,52400.0,1300.0,-2.42%,5000.0,1087003.0,211440.0,56389.0,4.61,0.61,KOSPI
16,신한지주,36650.0,100.0,-0.27%,5000.0,488262.0,188932.0,58881.0,4.25,0.72,KOSPI
17,LG전자,103800.0,1100.0,-1.05%,5000.0,365276.0,169866.0,35510.0,27.9,3.43,KOSPI
18,SK이노베이션,139700.0,1800.0,-1.27%,5000.0,167356.0,140616.0,39173.0,-56.56,3.25,KOSPI
19,삼성생명,69500.0,300.0,-0.43%,500.0,73634.0,139000.0,13866.0,6.52,0.52,KOSPI
20,LG,81700.0,500.0,-0.61%,5000.0,78923.0,128515.0,19414.0,12.32,7.65,KOSPI
21,삼성화재,266000.0,4500.0,+1.72%,500.0,47569.0,126017.0,16061.0,7.93,1.4,KOSPI
22,삼성에스디에스,158800.0,3600.0,+2.32%,500.0,223324.0,122876.0,9161.0,15.45,10.06,KOSPI
23,한국전력,19020.0,230.0,+1.22%,5000.0,1271471.0,122102.0,-326552.0,-0.88,-10.96,KOSPI
24,KT&G,91000.0,400.0,+0.44%,5000.0,127452.0,121778.0,12676.0,17.04,8.4,KOSPI
25,하나금융지주,41350.0,400.0,-0.96%,5000.0,622130.0,120889.0,46903.0,3.18,0.68,KOSPI
26,카카오뱅크,25300.0,250.0,-0.98%,5000.0,483080.0,120632.0,3532.0,37.32,0.7,KOSPI
27,SK,161800.0,1100.0,+0.68%,200.0,83787.0,118435.0,80047.0,-15.14,2.2,KOSPI
28,메리츠금융지주,55500.0,1100.0,+2.02%,500.0,277723.0,115561.0,22009.0,5.3,1.88,KOSPI
29,SK텔레콤,52100.0,300.0,+0.58%,100.0,507297.0,114012.0,16121.0,10.09,3.05,KOSPI
30,HD현대중공업,124200.0,4300.0,+3.59%,5000.0,86911.0,110256.0,-2892.0,-65.58,-2.25,KOSPI
31,HMM,15340.0,330.0,-2.11%,5000.0,914326.0,105699.0,99516.0,3.54,46.0,KOSPI
32,크래프톤,216500.0,11000.0,+5.35%,100.0,131325.0,104705.0,7516.0,23.91,8.52,KOSPI
33,삼성전기,138300.0,1300.0,+0.95%,5000.0,166305.0,103301.0,11828.0,21.83,9.49,KOSPI
34,고려아연,489500.0,2000.0,-0.41%,5000.0,13925.0,102348.0,9192.0,16.37,7.24,KOSPI
35,포스코인터내셔널,57400.0,1500.0,-2.55%,5000.0,592862.0,100980.0,9025.0,13.4,5.2,KOSPI
36,우리금융지주,12730.0,30.0,+0.24%,5000.0,848945.0,95723.0,44305.0,3.18,0.72,KOSPI
37,두산에너빌리티,14940.0,80.0,-0.53%,5000.0,1487898.0,95700.0,11061.0,-22.33,-1.94,KOSPI
38,기업은행,11700.0,0.0,0.00%,5000.0,438727.0,93299.0,37748.0,3.18,0.67,KOSPI
39,하이브,212500.0,2000.0,+0.95%,500.0,143443.0,88511.0,2369.0,114.8,1.0,KOSPI
40,에코프로머티,127000.0,27900.0,+28.15%,500.0,12105932.0,86648.0,390.0,431.97,3.1,KOSPI
41,KT,33150.0,250.0,+0.76%,5000.0,253038.0,85481.0,16901.0,7.22,3.55,KOSPI
42,대한항공,22000.0,400.0,-1.79%,5000.0,558691.0,81009.0,28306.0,6.02,6.21,KOSPI
43,S-Oil,70200.0,100.0,+0.14%,2500.0,93520.0,79033.0,34052.0,8.05,10.99,KOSPI
44,아모레퍼시픽,133700.0,3700.0,+2.85%,500.0,86822.0,78205.0,2142.0,57.33,2.17,KOSPI
45,HD한국조선해양,105200.0,3200.0,+3.14%,5000.0,139343.0,74453.0,-3556.0,49.51,-1.03,KOSPI
46,삼성중공업,7830.0,200.0,+2.62%,1000.0,3091360.0,68904.0,-8544.0,-33.61,-4.71,KOSPI
47,SK스퀘어,48950.0,900.0,+1.87%,100.0,215776.0,68031.0,1628.0,-4.26,1.14,KOSPI
48,롯데케미칼,158300.0,3700.0,+2.39%,5000.0,70061.0,67713.0,-7626.0,-224.22,0.11,KOSPI
49,SK바이오팜,86100.0,700.0,-0.81%,500.0,66913.0,67428.0,-1311.0,-80.77,-21.32,KOSPI
50,현대글로비스,177200.0,100.0,+0.06%,500.0,13621.0,66450.0,17985.0,5.67,9.16,KOSPI
51,금양,108100.0,2800.0,+2.66%,500.0,654358.0,62752.0,132.0,-110.76,-9.75,KOSPI
52,카카오페이,45450.0,250.0,+0.55%,500.0,77173.0,60962.0,-455.0,135.67,0.79,KOSPI
53,한화에어로스페이스,118600.0,1500.0,-1.25%,5000.0,165387.0,60047.0,3772.0,8.54,1.16,KOSPI
54,엔씨소프트,271000.0,1500.0,+0.56%,500.0,242919.0,59495.0,5590.0,38.74,9.67,KOSPI
55,한미반도체,59700.0,1100.0,-1.81%,100.0,720062.0,58112.0,1119.0,32.57,20.86,KOSPI
56,DB손해보험,81300.0,0.0,0.00%,500.0,90429.0,57560.0,13331.0,4.1,1.53,KOSPI
57,한화솔루션,33300.0,500.0,-1.48%,5000.0,537666.0,57240.0,9662.0,528.57,1.67,KOSPI
58,한국타이어앤테크놀로지,45650.0,850.0,+1.90%,500.0,125311.0,56549.0,7058.0,9.86,5.82,KOSPI
59,LG이노텍,234500.0,9000.0,-3.70%,5000.0,129643.0,55499.0,12718.0,13.27,11.18,KOSPI
60,LG생활건강,339500.0,2000.0,+0.59%,5000.0,29925.0,53024.0,7111.0,39.57,3.48,KOSPI
61,삼성엔지니어링,25850.0,100.0,+0.39%,5000.0,275916.0,50666.0,7029.0,5.74,8.56,KOSPI
62,한화오션,23300.0,650.0,+2.87%,5000.0,3532125.0,50532.0,-16136.0,-7.25,-15.27,KOSPI
63,현대오토에버,181800.0,9100.0,+5.27%,500.0,238741.0,49857.0,1424.0,33.57,4.68,KOSPI
64,HD현대,62400.0,1500.0,+2.46%,1000.0,211435.0,49292.0,33870.0,11.18,4.41,KOSPI
65,SK아이이테크놀로지,69000.0,300.0,-0.43%,1000.0,77336.0,49195.0,-523.0,271.65,-0.89,KOSPI
66,넷마블,57100.0,1600.0,+2.88%,100.0,247763.0,49079.0,-1087.0,-9.89,-9.05,KOSPI
67,코스모신소재,158400.0,600.0,-0.38%,1000.0,65614.0,48551.0,325.0,255.9,6.93,KOSPI
68,CJ제일제당,319500.0,0.0,0.00%,5000.0,13134.0,48098.0,16647.0,16.1,2.82,KOSPI
69,현대제철,35700.0,150.0,+0.42%,5000.0,149863.0,47640.0,16165.0,12.54,2.81,KOSPI
70,유한양행,61900.0,0.0,0.00%,1000.0,157097.0,47439.0,360.0,54.68,3.67,KOSPI
71,오리온,118700.0,100.0,+0.08%,500.0,21682.0,46929.0,4667.0,10.97,12.27,KOSPI
72,LG유플러스,10420.0,70.0,+0.68%,5000.0,427614.0,45495.0,10813.0,6.63,3.39,KOSPI
73,LG디스플레이,12690.0,90.0,+0.71%,5000.0,1096283.0,45407.0,-20850.0,-0.97,-8.66,KOSPI
74,한국항공우주,46100.0,550.0,-1.18%,5000.0,236689.0,44936.0,1416.0,62.3,1.7,KOSPI
75,두산밥캣,44300.0,700.0,+1.61%,500.0,181416.0,44410.0,10716.0,4.49,7.23,KOSPI
76,미래에셋증권,7280.0,20.0,-0.27%,5000.0,264112.0,44067.0,8356.0,9.9,0.6,KOSPI
77,현대건설,36900.0,50.0,+0.14%,5000.0,198806.0,41090.0,5749.0,12.64,2.32,KOSPI
78,GS,42900.0,50.0,-0.12%,5000.0,38375.0,39861.0,50051.0,2.95,7.63,KOSPI
79,한온시스템,7240.0,20.0,-0.28%,100.0,246660.0,38647.0,2566.0,50.99,0.31,KOSPI
80,한미약품,304500.0,1500.0,+0.50%,2500.0,20271.0,38252.0,1581.0,29.13,5.26,KOSPI
81,삼성카드,32700.0,50.0,+0.15%,5000.0,43749.0,37886.0,8489.0,6.35,2.19,KOSPI
82,코웨이,51100.0,800.0,+1.59%,500.0,51979.0,37712.0,6774.0,8.45,11.21,KOSPI
83,금호석유,128300.0,100.0,+0.08%,5000.0,27296.0,36627.0,11477.0,8.16,12.96,KOSPI
84,SKC,96400.0,600.0,-0.62%,5000.0,134778.0,36505.0,2203.0,-10.15,-0.39,KOSPI
85,한진칼,53300.0,300.0,-0.56%,2500.0,29984.0,35584.0,145.0,14.19,17.2,KOSPI
86,삼성증권,38750.0,100.0,+0.26%,5000.0,82463.0,34604.0,5781.0,6.43,0.71,KOSPI
87,NH투자증권,10400.0,60.0,+0.58%,5000.0,119569.0,34493.0,5214.0,8.14,0.54,KOSPI
88,강원랜드,15830.0,80.0,+0.51%,500.0,512814.0,33867.0,2176.0,12.25,2.89,KOSPI
89,F&F,86300.0,1500.0,-1.71%,100.0,76803.0,33059.0,5249.0,6.76,32.66,KOSPI
90,한국금융지주,58500.0,500.0,+0.86%,5000.0,26800.0,32600.0,5458.0,4.79,0.76,KOSPI
91,현대미포조선,79500.0,0.0,0.00%,5000.0,67388.0,31754.0,-1091.0,-17.35,-1.02,KOSPI
92,HD현대일렉트릭,86000.0,800.0,-0.92%,5000.0,217301.0,31001.0,1330.0,18.61,6.97,KOSPI
93,롯데지주,29050.0,250.0,-0.85%,200.0,51410.0,30476.0,4898.0,-125.22,1.6,KOSPI
94,쌍용C&E,6030.0,30.0,-0.50%,100.0,223983.0,30071.0,2209.0,13.05,3.44,KOSPI
95,한화시스템,15180.0,620.0,-3.92%,5000.0,1199214.0,28678.0,240.0,11.06,-2.06,KOSPI
96,현대로템,25700.0,100.0,-0.39%,5000.0,525765.0,28050.0,1475.0,11.78,4.36,KOSPI
97,현대해상,30750.0,250.0,-0.81%,500.0,140630.0,27490.0,8080.0,3.99,1.09,KOSPI
98,CJ,93500.0,4000.0,+4.47%,5000.0,112161.0,27280.0,21542.0,37.49,1.52,KOSPI
99,LS,84400.0,700.0,-0.82%,5000.0,102355.0,27177.0,6709.0,8.18,3.43,KOSPI
100,DB하이텍,60100.0,3700.0,+6.56%,5000.0,941079.0,26684.0,7687.0,9.64,30.43,KOSPI
101,GS리테일,25100.0,100.0,+0.40%,1000.0,56100.0,26284.0,2451.0,33.87,0.49,KOSPI
102,호텔신라,66500.0,0.0,0.00%,5000.0,160334.0,26100.0,783.0,64.44,-1.79,KOSPI
103,농심,422000.0,2500.0,-0.59%,5000.0,16425.0,25669.0,1122.0,14.55,3.91,KOSPI
104,한미사이언스,35450.0,250.0,-0.70%,500.0,40229.0,24800.0,676.0,23.97,6.7,KOSPI
105,한화생명,2820.0,0.0,0.00%,5000.0,821465.0,24493.0,7147.0,2.39,0.5,KOSPI
106,키움증권,92000.0,0.0,0.00%,5000.0,15460.0,24129.0,6564.0,3.91,1.09,KOSPI
107,아모레G,28850.0,250.0,+0.87%,500.0,56345.0,23789.0,2719.0,29.05,1.9,KOSPI
108,휠라홀딩스,39000.0,0.0,0.00%,1000.0,41227.0,23693.0,4351.0,11.01,10.26,KOSPI
109,CJ대한통운,102700.0,6900.0,+7.20%,5000.0,200896.0,23428.0,4118.0,12.5,2.11,KOSPI
110,제일기획,20350.0,300.0,+1.50%,200.0,206042.0,23411.0,3114.0,12.04,7.4,KOSPI
111,한전기술,60400.0,900.0,+1.51%,200.0,83901.0,23085.0,139.0,58.75,2.36,KOSPI
112,BNK금융지주,7150.0,20.0,+0.28%,5000.0,422198.0,23029.0,11589.0,3.08,0.65,KOSPI
113,LS ELECTRIC,76300.0,500.0,-0.65%,5000.0,171661.0,22890.0,1875.0,12.7,2.98,KOSPI
114,롯데쇼핑,80600.0,1400.0,+1.77%,5000.0,44857.0,22801.0,3862.0,-32.79,-0.98,KOSPI
115,팬오션,4255.0,35.0,+0.83%,1000.0,3682822.0,22746.0,7896.0,6.46,9.65,KOSPI
116,한국가스공사,24550.0,50.0,+0.20%,5000.0,97081.0,22663.0,24634.0,2.86,2.82,KOSPI
117,에스원,59400.0,500.0,-0.83%,500.0,16932.0,22572.0,2041.0,14.13,7.46,KOSPI
118,BGF리테일,129200.0,1900.0,-1.45%,1000.0,79212.0,22331.0,2524.0,11.27,6.98,KOSPI
119,이마트,79000.0,1100.0,+1.41%,5000.0,107656.0,22022.0,1357.0,16.02,3.13,KOSPI
120,씨에스윈드,51700.0,200.0,-0.39%,500.0,133264.0,21803.0,421.0,54.83,-0.55,KOSPI
121,JB금융지주,10870.0,40.0,+0.37%,5000.0,272986.0,21412.0,8258.0,3.53,1.06,KOSPI
122,한솔케미칼,180700.0,3600.0,-1.95%,5000.0,55305.0,20483.0,1860.0,16.92,13.63,KOSPI
123,KCC,229500.0,2000.0,+0.88%,5000.0,17039.0,20394.0,4677.0,7.5,0.22,KOSPI
124,LIG넥스원,91700.0,200.0,+0.22%,5000.0,93654.0,20174.0,1791.0,23.26,4.4,KOSPI
125,롯데에너지머티리얼즈,43150.0,650.0,-1.48%,500.0,113423.0,19897.0,848.0,-55.11,2.34,KOSPI
126,한올바이오파마,37850.0,1350.0,+3.70%,500.0,487772.0,19773.0,15.0,326.29,0.12,KOSPI
127,영원무역,44600.0,2100.0,-4.50%,500.0,202780.0,19763.0,8230.0,3.15,18.44,KOSPI
128,OCI홀딩스,99700.0,1200.0,-1.19%,5000.0,24484.0,19753.0,9767.0,1.92,14.1,KOSPI
129,대우건설,4565.0,5.0,+0.11%,5000.0,575608.0,18973.0,7600.0,3.68,4.7,KOSPI
130,한화,25250.0,150.0,-0.59%,5000.0,131037.0,18927.0,25161.0,4.3,1.08,KOSPI
131,효성중공업,201000.0,4300.0,+2.19%,5000.0,62573.0,18742.0,1432.0,21.28,0.67,KOSPI
132,이수페타시스,29300.0,150.0,-0.51%,1000.0,2075032.0,18531.0,1166.0,30.11,20.58,KOSPI
133,동서,18230.0,50.0,+0.28%,500.0,33522.0,18175.0,392.0,9.17,10.57,KOSPI
134,삼아알미늄,121200.0,5100.0,-4.04%,500.0,51234.0,17831.0,226.0,223.62,6.68,KOSPI
135,현대엘리베이,45200.0,300.0,-0.66%,5000.0,44803.0,17670.0,430.0,5.08,2.61,KOSPI
136,효성첨단소재,394000.0,1000.0,-0.25%,5000.0,8223.0,17651.0,3151.0,35.23,5.48,KOSPI
137,효성티앤씨,394500.0,1500.0,+0.38%,5000.0,10834.0,17073.0,1236.0,23.16,0.43,KOSPI
138,HL만도,36250.0,150.0,-0.41%,1000.0,72728.0,17022.0,2481.0,476.97,2.05,KOSPI
139,신세계,171200.0,1200.0,-0.70%,5000.0,29212.0,16855.0,6454.0,4.53,3.91,KOSPI
140,삼양식품,217000.0,500.0,+0.23%,5000.0,43848.0,16347.0,904.0,16.82,9.57,KOSPI
141,금호타이어,5600.0,10.0,+0.18%,5000.0,345403.0,16087.0,231.0,25.93,-1.71,KOSPI
142,오뚜기,398500.0,1500.0,+0.38%,5000.0,5554.0,15971.0,1857.0,5.34,9.02,KOSPI
143,현대위아,58700.0,300.0,+0.51%,5000.0,60207.0,15964.0,2121.0,-13.47,0.57,KOSPI
144,하이트진로,22750.0,100.0,-0.44%,5000.0,114407.0,15955.0,1906.0,93.62,2.49,KOSPI
145,두산퓨얼셀,24050.0,1500.0,+6.65%,100.0,2444141.0,15751.0,72.0,308.33,0.45,KOSPI
146,한전KPS,34900.0,500.0,+1.45%,200.0,81770.0,15705.0,1306.0,10.66,6.7,KOSPI
147,HD현대인프라코어,7840.0,80.0,-1.01%,1000.0,1163641.0,15649.0,3325.0,5.07,4.82,KOSPI
148,KG모빌리티,8290.0,90.0,-1.07%,5000.0,612506.0,15499.0,-1120.0,37.85,-3.12,KOSPI
149,에스엘,33200.0,50.0,-0.15%,500.0,80147.0,15421.0,1979.0,5.66,6.03,KOSPI
150,종근당,121700.0,4500.0,-3.57%,2500.0,151935.0,15296.0,1099.0,11.24,7.37,KOSPI
151,롯데정밀화학,58300.0,900.0,-1.52%,5000.0,25991.0,15041.0,4043.0,6.34,5.38,KOSPI
152,대한전선,12060.0,20.0,+0.17%,1000.0,1097960.0,15008.0,482.0,32.95,1.44,KOSPI
153,동원산업,31850.0,0.0,0.00%,1000.0,23749.0,14805.0,4944.0,7.33,4.32,KOSPI
154,DL이앤씨,38050.0,100.0,-0.26%,5000.0,79309.0,14723.0,4970.0,7.07,4.88,KOSPI
155,두산,88300.0,1600.0,+1.85%,5000.0,207040.0,14591.0,11260.0,-2.76,-2.22,KOSPI
156,LX세미콘,89700.0,1300.0,-1.43%,500.0,55050.0,14589.0,3106.0,21.9,18.98,KOSPI
157,에스디바이오센서,11690.0,370.0,+3.27%,500.0,442057.0,14551.0,11466.0,-1.82,28.87,KOSPI
158,SK가스,156700.0,800.0,+0.51%,5000.0,8219.0,14464.0,3905.0,3.41,4.69,KOSPI
159,효성,68300.0,800.0,+1.19%,5000.0,28441.0,14392.0,649.0,-130.59,0.47,KOSPI
160,GS건설,16780.0,110.0,+0.66%,5000.0,601521.0,14361.0,5548.0,-5.71,2.75,KOSPI
161,DGB금융지주,8430.0,80.0,+0.96%,5000.0,412829.0,14259.0,6072.0,3.35,0.49,KOSPI
162,덴티움,128100.0,100.0,+0.08%,500.0,83856.0,14179.0,1257.0,19.63,13.84,KOSPI
163,롯데칠성,151700.0,5400.0,-3.44%,500.0,16512.0,14076.0,2229.0,11.38,3.6,KOSPI
164,솔루엠,28000.0,200.0,-0.71%,500.0,375607.0,14002.0,756.0,11.73,5.21,KOSPI
165,TCC스틸,53400.0,2500.0,-4.47%,1000.0,262445.0,13998.0,440.0,-441.32,6.76,KOSPI
166,녹십자,118500.0,1000.0,+0.85%,5000.0,40940.0,13849.0,813.0,745.28,2.78,KOSPI
167,코스모화학,35750.0,650.0,-1.79%,1000.0,90054.0,13731.0,414.0,-94.08,4.23,KOSPI
168,SK네트웍스,5730.0,20.0,-0.35%,2500.0,156798.0,13510.0,1542.0,26.78,0.96,KOSPI
169,대덕전자,27050.0,1950.0,+7.77%,500.0,1384418.0,13367.0,2325.0,33.6,17.25,KOSPI
170,한국앤컴퍼니,14080.0,490.0,+3.61%,500.0,211384.0,13367.0,2452.0,12.28,3.96,KOSPI
171,코스맥스,113100.0,1600.0,-1.39%,500.0,68433.0,12836.0,531.0,36.52,-1.17,KOSPI
172,대웅제약,108300.0,700.0,-0.64%,2500.0,17700.0,12548.0,958.0,27.05,2.63,KOSPI
173,롯데웰푸드,130400.0,1800.0,-1.36%,500.0,13396.0,12303.0,1124.0,17.96,1.3,KOSPI
174,현대백화점,52000.0,400.0,-0.76%,5000.0,61807.0,12169.0,3209.0,10.61,1.77,KOSPI
175,코오롱인더,43900.0,300.0,+0.69%,5000.0,44442.0,12081.0,2425.0,17.27,3.26,KOSPI
176,한샘,51000.0,300.0,-0.58%,1000.0,5995.0,12002.0,-217.0,-10.93,-6.08,KOSPI
177,LX인터내셔널,30450.0,500.0,-1.62%,5000.0,201216.0,11802.0,9655.0,5.38,10.77,KOSPI
178,코리안리,7980.0,90.0,+1.14%,500.0,318905.0,11238.0,1925.0,3.87,1.12,KOSPI
179,SK케미칼,64700.0,0.0,0.00%,5000.0,27464.0,11163.0,2305.0,9.92,5.86,KOSPI
180,후성,11680.0,30.0,+0.26%,500.0,136637.0,11020.0,1054.0,101.57,14.51,KOSPI
181,한국콜마,48000.0,400.0,-0.83%,500.0,56472.0,10983.0,733.0,246.15,-0.15,KOSPI
182,SK리츠,4020.0,10.0,-0.25%,500.0,226516.0,10859.0,225.0,236.47,0.13,KOSPI
183,영원무역홀딩스,79200.0,500.0,-0.63%,500.0,22702.0,10799.0,10022.0,2.6,18.3,KOSPI
184,대한유화,165400.0,2700.0,+1.66%,5000.0,26402.0,10751.0,-2146.0,-9.81,-6.38,KOSPI
185,DL,48500.0,1200.0,+2.54%,5000.0,30444.0,10164.0,2875.0,-8.85,1.01,KOSPI
186,HDC현대산업개발,15300.0,230.0,+1.53%,5000.0,418921.0,10084.0,1164.0,6.83,0.72,KOSPI
187,오리온홀딩스,15980.0,90.0,+0.57%,500.0,46243.0,10011.0,3998.0,11.04,6.43,KOSPI
188,풍산,35700.0,750.0,-2.06%,5000.0,84892.0,10005.0,2316.0,6.24,5.36,KOSPI
189,명신산업,19030.0,230.0,-1.19%,500.0,156520.0,9985.0,1269.0,7.28,10.4,KOSPI
190,롯데렌탈,26650.0,150.0,-0.56%,5000.0,14745.0,9763.0,3084.0,6.98,1.37,KOSPI
191,대웅,16640.0,40.0,+0.24%,500.0,61721.0,9675.0,2073.0,7.86,5.88,KOSPI
192,HD현대건설기계,49000.0,1700.0,-3.35%,5000.0,325621.0,9653.0,1706.0,6.01,2.84,KOSPI
193,세아베스틸지주,26850.0,250.0,-0.92%,5000.0,576357.0,9629.0,1279.0,8.64,2.41,KOSPI
194,SK오션플랜트,16220.0,480.0,-2.87%,500.0,182375.0,9602.0,719.0,18.41,2.86,KOSPI
195,미래에셋생명,5390.0,180.0,+3.45%,5000.0,229355.0,9541.0,880.0,7.29,0.15,KOSPI
196,영풍,511000.0,2000.0,-0.39%,5000.0,423.0,9413.0,689.0,4.25,7.3,KOSPI
197,동원시스템즈,31650.0,200.0,-0.63%,5000.0,11716.0,9176.0,918.0,13.32,4.92,KOSPI
198,PI첨단소재,30850.0,600.0,+1.98%,500.0,81693.0,9060.0,521.0,154.25,9.41,KOSPI
199,해성디에스,52900.0,1500.0,+2.92%,5000.0,120423.0,8993.0,2044.0,9.35,28.1,KOSPI
200,TKG휴켐스,21800.0,50.0,+0.23%,1000.0,22569.0,8912.0,1171.0,7.49,8.65,KOSPI
201,한세실업,22050.0,50.0,-0.23%,500.0,84290.0,8820.0,1796.0,9.43,6.98,KOSPI
202,일진하이솔루스,24150.0,200.0,+0.84%,500.0,30666.0,8770.0,28.0,246.43,2.05,KOSPI
203,한일시멘트,12660.0,40.0,-0.31%,500.0,21062.0,8769.0,1180.0,6.0,3.63,KOSPI
204,더존비즈온,28750.0,0.0,0.00%,500.0,34953.0,8735.0,455.0,38.28,2.66,KOSPI
205,하나투어,54100.0,900.0,-1.64%,500.0,62221.0,8677.0,-1012.0,19.41,-14.58,KOSPI
206,GKL,13930.0,190.0,-1.35%,500.0,132684.0,8616.0,-139.0,25.94,-3.99,KOSPI
207,율촌화학,34650.0,700.0,-1.98%,500.0,38776.0,8593.0,-46.0,-91.67,-0.63,KOSPI
208,제주항공,11150.0,80.0,+0.72%,1000.0,146976.0,8585.0,-1775.0,6.93,-11.87,KOSPI
209,아이에스동서,27700.0,350.0,-1.25%,500.0,27536.0,8557.0,3451.0,4.03,5.65,KOSPI
210,이노션,41900.0,50.0,-0.12%,500.0,35615.0,8380.0,1369.0,7.8,4.0,KOSPI
211,더블유게임즈,45700.0,700.0,-1.51%,500.0,23227.0,8313.0,1839.0,-37.4,-16.89,KOSPI
212,솔루스첨단소재,23650.0,200.0,-0.84%,100.0,27466.0,8304.0,-452.0,5.5,-3.82,KOSPI
213,제이알글로벌리츠,4180.0,20.0,+0.48%,1000.0,105267.0,8250.0,328.0,30.96,1.32,KOSPI
214,DI동일,31600.0,800.0,-2.47%,500.0,261597.0,8229.0,448.0,61.36,5.77,KOSPI
215,넥센타이어,8380.0,50.0,+0.60%,500.0,66337.0,8185.0,-543.0,10.51,-0.71,KOSPI
216,KG스틸,8170.0,100.0,-1.21%,5000.0,333531.0,8171.0,3404.0,1.56,18.37,KOSPI
217,NHN,23150.0,250.0,+1.09%,500.0,35180.0,8088.0,391.0,70.58,-1.05,KOSPI
218,다우기술,17910.0,70.0,-0.39%,500.0,22872.0,8036.0,7187.0,1.71,1.42,KOSPI
219,세아제강지주,192200.0,2800.0,-1.44%,5000.0,4507.0,7960.0,5672.0,2.51,11.63,KOSPI
220,아시아나항공,10660.0,170.0,-1.57%,5000.0,96474.0,7932.0,5988.0,1.75,0.2,KOSPI
221,미원상사,163500.0,400.0,-0.24%,500.0,989.0,7930.0,770.0,14.49,18.33,KOSPI
222,드림텍,11470.0,340.0,-2.88%,100.0,468266.0,7871.0,967.0,91.76,10.91,KOSPI
223,한국단자,74500.0,0.0,0.00%,500.0,32384.0,7759.0,643.0,12.11,4.03,KOSPI
224,ESR켄달스퀘어리츠,3630.0,70.0,-1.89%,1000.0,197052.0,7735.0,261.0,19.62,1.21,KOSPI
225,롯데리츠,3175.0,15.0,-0.47%,500.0,129042.0,7714.0,348.0,132.29,0.25,KOSPI
226,SK디스커버리,40350.0,450.0,-1.10%,5000.0,8704.0,7682.0,3622.0,3.12,5.72,KOSPI
227,롯데관광개발,10050.0,300.0,-2.90%,500.0,649154.0,7610.0,-1187.0,-3.32,-14.47,KOSPI
228,동양생명,4700.0,50.0,-1.05%,5000.0,45259.0,7584.0,1299.0,4.64,0.2,KOSPI
229,대신증권,14580.0,30.0,+0.21%,5000.0,21931.0,7403.0,2535.0,15.78,0.53,KOSPI
230,세방전지,52800.0,1100.0,-2.04%,500.0,37819.0,7392.0,811.0,9.06,2.54,KOSPI
231,대상,21100.0,700.0,+3.43%,1000.0,884960.0,7311.0,1400.0,9.0,2.71,KOSPI
232,롯데손해보험,2355.0,5.0,-0.21%,1000.0,265450.0,7308.0,-765.0,294.38,-0.34,KOSPI
233,녹십자홀딩스,15150.0,40.0,-0.26%,500.0,18445.0,7125.0,712.0,-134.07,1.66,KOSPI
234,CJ CGV,5770.0,90.0,+1.58%,500.0,1498736.0,7064.0,-768.0,-10.87,-5.81,KOSPI
235,비에이치,20450.0,100.0,+0.49%,500.0,152929.0,7048.0,1313.0,7.68,15.62,KOSPI
236,DN오토모티브,70500.0,200.0,-0.28%,500.0,8203.0,7046.0,4215.0,3.21,6.09,KOSPI
237,경동나비엔,47400.0,350.0,-0.73%,1000.0,59535.0,6906.0,598.0,12.9,5.49,KOSPI
238,보령,9890.0,210.0,-2.08%,500.0,259395.0,6793.0,566.0,24.0,4.87,KOSPI
239,신풍제약,12680.0,330.0,-2.54%,500.0,104595.0,6718.0,-340.0,-17.04,-9.29,KOSPI
240,태광산업,601000.0,10000.0,-1.64%,5000.0,490.0,6692.0,-1221.0,1.94,6.96,KOSPI
241,미원에스씨,133800.0,1100.0,-0.82%,500.0,868.0,6690.0,809.0,51.17,14.19,KOSPI
